Id,Label,generation 0,generation 1,generation 2,generation
1986,CASE OF ULKU EKINCI v. TURKEY,False,True,False,1
1987,CASE OF AKDENIZ AND OTHERS v. TURKEY,False,False,True,2
1988,CASE OF VLAD AND OTHERS v. ROMANIA,False,False,True,2
1989,"CASE OF A.P., M.P. AND T.P. v. SWITZERLAND",False,False,True,2
1990,CASE OF OGNYANOVA AND CHOBAN v. BULGARIA,False,False,True,2
1991,CASE OF JERSILD v. DENMARK,False,False,True,2
1992,CASE OF KANALA v. SLOVAKIA,False,True,False,1
1993,CASE OF DALBAN v. ROMANIA,False,True,False,1
1994,CASE OF KAYA v. TURKEY,False,True,False,1
1995,CASE OF TRUBNIKOV v. RUSSIA,False,False,True,2
1996,CASE OF STRUCL AND OTHERS v. SLOVENIA,False,False,True,2
1997,CASE OF McSHANE v. THE UNITED KINGDOM,False,False,True,2
1998,CASE OF STOICESCU v. ROMANIA,False,False,True,2
1999,CASE OF DUBENKO v. UKRAINE,False,False,True,2
2000,CASE OF MIKRYUKOV AND OTHERS v. RUSSIA,False,False,True,2
2001,CASE OF LULUYEV AND OTHERS v. RUSSIA,False,False,True,2
2002,CASE OF SHAROMOV v. RUSSIA,False,False,True,2
2003,CASE OF ESMUKHAMBETOV AND OTHERS v. RUSSIA,False,False,True,2
2004,CASE OF DANOV v. BULGARIA,False,False,True,2
2005,CASE OF YASİN ATEŞ v. TURKEY,False,False,True,2
2006,CASE OF CHUDUN v. RUSSIA,False,False,True,2
2007,CASE OF MEDOVA v. RUSSIA,False,False,True,2
2008,CASE OF KRONE VERLAGS GMBH & CO KG v. AUSTRIA (No. 4),False,False,True,2
2009,CASE OF ASKHAROVA v. RUSSIA,False,False,True,2
2010,CASE OF MIZZI v. MALTA,False,False,True,2
2011,CASE OF KOOTTUMMEL v. AUSTRIA,False,False,True,2
2012,CASE OF RENOLDE v. FRANCE,False,False,True,2
2013,CASE OF MATHIEU-MOHIN AND CLERFAYT v. BELGIUM,False,False,True,2
2014,CASE OF CABOURDIN v. FRANCE,False,False,True,2
2015,CASE OF KASZCZYNIEC v. POLAND,False,False,True,2
2016,CASE OF VEEBER v. ESTONIA (No. 2),False,False,True,2
2017,CASE OF ZHMAK v. UKRAINE,False,False,True,2
2018,CASE OF TV VEST AS AND ROGALAND PENSJONISTPARTI v. NORWAY (extracts),False,False,True,2
2019,CASE OF GHAILAN AND OTHERS v. SPAIN,True,False,False,0
2020,CASE OF SABRI TAS v. TURKEY,False,False,True,2
2021,CASE OF LIU v. RUSSIA,False,False,True,2
2022,CASE OF TAXQUET v. BELGIUM,False,True,False,1
2023,CASE OF PIBERNIK v. CROATIA,True,True,False,0-1
2024,CASE OF BENKESSIOUER v. FRANCE,False,False,True,2
2025,CASE OF GAVRIEL v. TURKEY,False,False,True,2
2026,CASE OF NURI v. ALBANIA,False,False,True,2
2027,CASE OF ZANGHÌ v. ITALY (ARTICLE 50),False,False,True,2
2028,CASE OF COORPLAN-JENNI GMBH AND HASCIC v. AUSTRIA,False,False,True,2
2029,CASE OF KONTROVA v. SLOVAKIA,False,True,False,1
2030,CASE OF WITTEK v. GERMANY,False,False,True,2
2031,CASE OF MIHU v. ROMANIA,False,False,True,2
2032,CASE OF KAWKA v. POLAND,False,False,True,2
2033,CASE OF MATHEW v. THE NETHERLANDS,False,False,True,2
2034,CASE OF DUKMEDJIAN v. FRANCE,False,False,True,2
2035,CASE OF GAST AND POPP v. GERMANY,False,False,True,2
2036,CASE OF PEEV v. BULGARIA,False,False,True,2
2037,CASE OF MIKULSKI v. POLAND,False,False,True,2
2038,CASE OF KNEBL v. THE CZECH REPUBLIC,False,False,True,2
2039,CASE OF CIVET v. FRANCE,False,True,False,1
2040,CASE OF DEMICOLI v. MALTA,False,False,True,2
2041,CASE OF HASAN AND CHAUSH v. BULGARIA,False,False,True,2
2042,CASE OF WAGNER AND J.M.W.L. v. LUXEMBOURG,False,True,False,1
2043,CASE OF COCCHIARELLA v. ITALY,False,False,True,2
2044,CASE OF SAN LEONARD BAND CLUB v. MALTA,False,False,True,2
2045,CASE OF PEREZ ARIAS v. SPAIN,False,False,True,2
2046,CASE OF BREŽEC v. CROATIA,True,True,False,0-1
2047,CASE OF NAKHMANOVICH v. RUSSIA,False,False,True,2
2048,CASE OF KALASHNIKOV v. RUSSIA,False,True,False,1
2049,CASE OF P.B. AND J.S. v. AUSTRIA,False,False,True,2
2050,CASE OF KUZNETSOV AND OTHERS v. RUSSIA,False,False,True,2
2051,CASE OF LEANDER v. SWEDEN,False,True,False,1
2052,CASE OF KLAMECKI v. POLAND (No. 2),False,False,True,2
2053,CASE OF SÂMBATA BIHOR GREEK CATHOLIC PARISH v. ROMANIA,False,False,True,2
2054,CASE OF McKAY v. THE UNITED KINGDOM,False,False,True,2
2055,CASE OF LUSTIG-PREAN AND BECKETT v. THE UNITED KINGDOM,False,True,False,1
2056,CASE OF BULDAN v. TURKEY,False,True,False,1
2057,CASE OF UNEDIC v. FRANCE,False,False,True,2
2058,CASE OF STAROSZCZYK v. POLAND,False,False,True,2
2059,CASE OF PEKİNEL v. TURKEY,False,False,True,2
2060,CASE OF SAADI v. ITALY,False,False,True,2
2061,CASE OF PÉLISSIER AND SASSI v. FRANCE,False,True,False,1
2062,CASE OF RADKOV v. BULGARIA (No. 2),False,False,True,2
2063,CASE OF KUTIC v. CROATIA,False,False,True,2
2064,CASE OF ŠEČIĆ v. CROATIA,False,False,True,2
2065,CASE OF VAN RAALTE v. THE NETHERLANDS,False,True,False,1
2066,CASE OF KROMBACH v. FRANCE,False,False,True,2
2067,CASE OF RADANOVIC v. CROATIA,False,True,False,1
2068,CASE OF TCHITCHINADZE v. GEORGIA,False,True,False,1
2069,CASE OF KJARTAN ÁSMUNDSSON v. ICELAND,False,False,True,2
2070,CASE OF OSMANOĞLU v. TURKEY,False,False,True,2
2071,CASE OF DVORACEK AND DVORACKOVA v. SLOVAKIA,False,False,True,2
2072,CASE OF CYPRUS v. TURKEY,False,True,False,1
2073,CASE OF CANKOÇAK v. TURKEY,False,False,True,2
2074,CASE OF GHAVTADZE v. GEORGIA,False,False,True,2
2075,CASE OF FREIMANIS AND LIDUMS v. LATVIA,False,False,True,2
2076,CASE OF ROCK RUBY HOTELS LTD v. TURKEY,False,False,True,2
2077,CASE OF KLASS AND OTHERS v. GERMANY,False,True,False,1
2078,CASE OF RUIANU v. ROMANIA,False,True,False,1
2079,CASE OF IVAN ATANASOV v. BULGARIA,False,False,True,2
2080,CASE OF KÖKTEPE v. TURKEY,False,False,True,2
2081,CASE OF McGOFF v. SWEDEN,False,False,True,2
2082,CASE OF OPUZ v. TURKEY,False,True,False,1
2083,CASE OF VINNIYCHUK v. UKRAINE,True,True,False,0-1
2084,CASE OF PUZINAS v. LITHUANIA (No. 2),False,False,True,2
2085,CASE OF F. v. SWITZERLAND,False,False,True,2
2086,CASE OF ROHLENA v. THE CZECH REPUBLIC,False,True,False,1
2087,CASE OF NURİ KURT v. TURKEY,True,True,False,0-1
2088,CASE OF MENNITTO v. ITALY,False,True,False,1
2089,CASE OF JUSSY v. FRANCE,False,False,True,2
2090,CASE OF GEORGIA v. RUSSIA (I),False,False,True,2
2091,CASE OF SHIMOVOLOS v. RUSSIA,False,False,True,2
2092,CASE OF DOVGUCHITS v. RUSSIA,False,False,True,2
2093,CASE OF MATICA v. ROMANIA,False,False,True,2
2094,CASE OF R. AND H. v. THE UNITED KINGDOM,False,False,True,2
2095,CASE OF JAN-ÅKE ANDERSSON v. SWEDEN,False,False,True,2
2096,CASE OF KESER AND KÖMÜRCÜ v. TURKEY,False,False,True,2
2097,CASE OF ELSHOLZ v. GERMANY,False,True,False,1
2098,CASE OF IZET HAXHIA v. ALBANIA,False,False,True,2
2099,CASE OF DEWEER v. BELGIUM,False,False,True,2
2100,CASE OF QUINN v. FRANCE,False,False,True,2
2101,CASE OF GÜL v. TURKEY,False,True,False,1
2102,CASE OF M.C. v. BULGARIA,False,False,True,2
2103,CASE OF WEISSMAN AND OTHERS v. ROMANIA [Extracts],False,False,True,2
2104,CASE OF DOMENICHINI v. ITALY,False,False,True,2
2105,CASE OF DENIS VASILYEV v. RUSSIA,False,False,True,2
2106,CASE OF MEGADAT.COM SRL v. MOLDOVA,False,True,False,1
2107,CASE OF BURGHARTZ v. SWITZERLAND,False,False,True,2
2108,CASE OF JECZMIENIOWSKI v. POLAND,False,False,True,2
2109,CASE OF BARTA v. HUNGARY,False,False,True,2
2110,CASE OF BARSZCZ v. POLAND,False,False,True,2
2111,CASE OF WEBER v. SWITZERLAND,False,False,True,2
2112,CASE OF LEBEDEV v. RUSSIA,False,False,True,2
2113,CASE OF AĞTAŞ v. TURKEY,True,False,False,0
2114,CASE OF WAITE AND KENNEDY v. GERMANY,False,True,False,1
2115,CASE OF DUDEK v. POLAND,False,False,True,2
2116,CASE OF VILHO ESKELINEN AND OTHERS v. FINLAND,False,True,False,1
2117,CASE OF ESSAADI v. FRANCE,False,False,True,2
2118,CASE OF MUDRIC v. THE REPUBLIC OF MOLDOVA,False,False,True,2
2119,CASE OF BUZESCU v. ROMANIA,False,False,True,2
2120,CASE OF RUSSIAN CONSERVATIVE PARTY OF ENTREPRENEURS AND OTHERS v. RUSSIA,False,False,True,2
2121,CASE OF KOZACIOĞLU v. TURKEY,False,True,False,1
2122,CASE OF M.G. v. TURKEY,False,False,True,2
2123,CASE OF DVOYNYKH v. UKRAINE,False,False,True,2
2124,CASE OF BOBROVA  v. RUSSIA,False,False,True,2
2125,CASE OF GOROKHOV AND RUSYAYEV v. RUSSIA,False,False,True,2
2126,CASE OF SCHEMKAMPER v. FRANCE,False,False,True,2
2127,CASE OF POWELL AND RAYNER v. THE UNITED KINGDOM,False,False,True,2
2128,CASE OF RINGEISEN v. AUSTRIA (ARTICLE 50),False,False,True,2
2129,CASE OF ORŠUŠ AND OTHERS v. CROATIA,False,False,True,2
2130,CASE OF NACHOVA AND OTHERS v. BULGARIA,False,True,False,1
2131,CASE OF ARMONIENE v. LITHUANIA,False,False,True,2
2132,CASE OF ROUSK v. SWEDEN,True,True,False,0-1
2133,CASE OF NEVMERZHITSKY v. UKRAINE,False,False,True,2
2134,CASE OF TYRER v. THE UNITED KINGDOM,False,False,True,2
2135,CASE OF V.C. v. SLOVAKIA,False,True,False,1
2136,CASE OF IVAN STOYANOV VASILEV v. BULGARIA,False,False,True,2
2137,CASE OF BOLDEA v. ROMANIA,False,False,True,2
2138,CASE OF DELIJORGJI v. ALBANIA,False,True,False,1
2139,CASE OF SCHARSACH AND NEWS VERLAGSGESELLSCHAFT v. AUSTRIA,False,False,True,2
2140,CASE OF MASLOV v. AUSTRIA,False,False,True,2
2141,CASE OF KENAR v. TURKEY,False,False,True,2
2142,CASE OF JORGIC v. GERMANY,False,False,True,2
2143,CASE OF JOHANSEN v. NORWAY,False,False,True,2
2144,CASE OF NIKOLAY DIMITROV v. BULGARIA,False,False,True,2
2145,CASE OF CORIGLIANO v. ITALY,False,False,True,2
2146,CASE OF ABSANDZE v. GEORGIA,False,False,True,2
2147,CASE OF SAKIK AND OTHERS v. TURKEY,False,True,False,1
2148,"CASE OF DE JONG, BALJET AND VAN DEN BRINK v. THE NETHERLANDS",False,False,True,2
2149,CASE OF KORNAKOVS v. LATVIA,False,False,True,2
2150,CASE OF J.G. v. POLAND,False,False,True,2
2151,CASE OF NATIONAL UNION OF BELGIAN POLICE v. BELGIUM,False,False,True,2
2152,CASE OF CENTRO EUROPA 7 S.R.L. AND DI STEFANO v. ITALY,False,True,False,1
2153,CASE OF BIZZOTTO v. GREECE,False,False,True,2
2154,CASE OF RADU v. ROMANIA,False,False,True,2
2155,CASE OF GERARD BERNARD v. FRANCE,False,False,True,2
2156,"CASE OF ABDULAZIZ, CABALES AND BALKANDALI v. THE UNITED KINGDOM",False,False,True,2
2157,CASE OF AKSOY v. TURKEY,False,True,False,1
2158,"CASE OF KARYAGIN, MATVEYEV AND KOROLEV v. RUSSIA",False,False,True,2
2159,CASE OF IPSILANTI v. GREECE,False,False,True,2
2160,"CASE OF CHAMBER OF COMMERCE, INDUSTRY AND AGRICULTURE OF TIMIŞOARA v. ROMANIA (No. 1)",False,False,True,2
2161,CASE OF YAZAR AND OTHERS v. TURKEY,False,False,True,2
2162,CASE OF D.N. v. SWITZERLAND,False,False,True,2
2163,CASE OF FADIN v. RUSSIA,False,False,True,2
2164,CASE OF MANOLE AND OTHERS v. MOLDOVA,False,False,True,2
2165,CASE OF NASRI v. FRANCE,False,False,True,2
2166,CASE OF OAO NEFTYANAYA KOMPANIYA YUKOS v. RUSSIA,False,True,False,1
2167,CASE OF KENNEDY v. THE UNITED KINGDOM,False,False,True,2
2168,CASE OF PANCHENKO v. RUSSIA,False,False,True,2
2169,CASE OF MURRAY v. THE NETHERLANDS,False,True,False,1
2170,CASE OF UCAK AND OTHERS v. TURKEY,False,False,True,2
2171,CASE OF KARNER v. AUSTRIA,False,True,False,1
2172,CASE OF MEFTAH AND OTHERS v. FRANCE,False,False,True,2
2173,CASE OF KOSTOVSKI v. THE NETHERLANDS (ARTICLE 50),False,False,True,2
2174,CASE OF LUORDO v. ITALY,False,True,False,1
2175,CASE OF FILIP v. ROMANIA,False,False,True,2
2176,CASE OF ZUBKO AND OTHERS v. UKRAINE,False,False,True,2
2177,CASE OF BOYLE AND RICE v. THE UNITED KINGDOM,False,True,False,1
2178,CASE OF GÜLMEZ v. TURKEY,False,False,True,2
2179,CASE OF RYABYKH v. RUSSIA,False,True,False,1
2180,CASE OF SOMMERFELD v. GERMANY,False,False,True,2
2181,CASE OF DOKIĆ v. BOSNIA AND HERZEGOVINA,False,True,False,1
2182,CASE OF OSMAN v. THE UNITED KINGDOM,False,False,True,2
2183,CASE OF BRUNCRONA v. FINLAND,False,True,False,1
2184,CASE OF SLIMANI v. FRANCE [Extracts],False,False,True,2
2185,CASE OF MILLER v. THE UNITED KINGDOM,False,False,True,2
2186,CASE OF POPOV AND OTHERS v. RUSSIA,True,True,False,0-1
2187,CASE OF SCHMIDT AND DAHLSTRÖM v. SWEDEN,False,False,True,2
2188,CASE OF POLANCO TORRES AND MOVILLA POLANCO v. SPAIN,False,False,True,2
2189,CASE OF MORENO GÓMEZ v. SPAIN,False,True,False,1
2190,CASE OF KELLY AND OTHERS v. THE UNITED KINGDOM,False,False,True,2
2191,CASE OF VELIKOVA v. BULGARIA,False,True,False,1
2192,CASE OF NAUMENKO v. UKRAINE,False,False,True,2
2193,"CASE OF EL-MASRI v. ""THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA""",False,False,True,2
2194,CASE OF VAN OOSTERWIJCK v. BELGIUM,False,True,False,1
2195,CASE OF CILIZ v. THE NETHERLANDS,False,False,True,2
2196,CASE OF LEVAGES PRESTATIONS SERVICES v. FRANCE,False,False,True,2
2197,CASE OF FEXLER v. SWEDEN,False,False,True,2
2198,CASE OF LYAPIN v. RUSSIA,False,False,True,2
2199,CASE OF GORODNICHEV v. RUSSIA,False,False,True,2
2200,CASE OF KUKALO v. RUSSIA (NO. 2),False,False,True,2
2201,CASE OF PRAGER AND OBERSCHLICK v. AUSTRIA,False,False,True,2
2202,CASE OF RADIO ABC v. AUSTRIA,False,False,True,2
2203,CASE OF NIKOLOVA v. BULGARIA,False,True,False,1
2204,CASE OF SERRE v. FRANCE,False,False,True,2
2205,CASE OF BOCOS-CUESTA v. THE NETHERLANDS,False,False,True,2
2206,CASE OF MEDVEDYEV AND OTHERS v. FRANCE,False,False,True,2
2207,CASE OF AMAT-G LTD AND MEBAGISHVILI  v. GEORGIA,False,False,True,2
2208,CASE OF CRISAN v. ROMANIA,False,False,True,2
2209,CASE OF NIKOLOVA AND VELICHKOVA v. BULGARIA,False,False,True,2
2210,CASE OF KUGLER v. AUSTRIA,False,False,True,2
2211,CASE OF D.P. & J.C. v. THE UNITED KINGDOM,False,True,False,1
2212,CASE OF CAILLOT v. FRANCE,False,False,True,2
2213,CASE OF SERGEY ZOLOTUKHIN v. RUSSIA,False,False,True,2
2214,CASE OF GENCEL v. TURKEY,False,False,True,2
2215,CASE OF FÁBIÁN v. HUNGARY,False,False,True,2
2216,CASE OF OHLEN v. DENMARK,False,False,True,2
2217,CASE OF HUNT v. UKRAINE,False,True,False,1
2218,CASE OF PARLOV-TKALCIC v. CROATIA,False,False,True,2
2219,CASE OF FUKLEV v. UKRAINE,False,True,False,1
2220,CASE OF KHALIKOVA v. AZERBAIJAN,False,True,False,1
2221,CASE OF SHCHOKIN v. UKRAINE,False,False,True,2
2222,CASE OF CHOREFTAKIS AND CHOREFTAKI v. GREECE,False,False,True,2
2223,CASE OF LEVCHUK v. UKRAINE,True,False,False,0
2224,CASE OF SLAVCHO KOSTOV v. BULGARIA,False,False,True,2
2225,CASE OF BORZHONOV v. RUSSIA,False,False,True,2
2226,CASE OF HARAKCHIEV AND TOLUMOV v. BULGARIA,False,False,True,2
2227,CASE OF CHIOREAN v. ROMANIA,False,False,True,2
2228,CASE OF X AND OTHERS v. AUSTRIA,False,False,True,2
2229,CASE OF FODALE v. ITALY,False,False,True,2
2230,CASE OF TUNAITIS v. LITHUANIA,False,False,True,2
2231,CASE OF JANOWIEC AND OTHERS v. RUSSIA,False,False,True,2
2232,CASE OF GULMAMMADOVA v. AZERBAIJAN,False,False,True,2
2233,CASE OF DRIHA v. ROMANIA,False,False,True,2
2234,CASE OF ALMEIDA FERREIRA AND MELO FERREIRA v. PORTUGAL,False,True,False,1
2235,CASE OF LOTOREVICH v. RUSSIA,False,False,True,2
2236,CASE OF KHAMTOKHU AND AKSENCHIK v. RUSSIA,False,False,True,2
2237,CASE OF BESHIRI AND OTHERS v. ALBANIA,False,False,True,2
2238,CASE OF MOREIRA DE AZEVEDO v. PORTUGAL (ARTICLE 50),False,False,True,2
2239,CASE OF LABITA v. ITALY,False,False,True,2
2240,CASE OF ALEKSANDRA DMITRIYEVA v. RUSSIA,False,False,True,2
2241,CASE OF SIERPINSKI v. POLAND,False,False,True,2
2242,CASE OF TEHRANI AND OTHERS v. TURKEY,False,False,True,2
2243,CASE OF HUMEN v. POLAND,False,False,True,2
2244,CASE OF KRYSHCHUK v. UKRAINE,False,False,True,2
2245,CASE OF K.-H. W. v. GERMANY,False,False,True,2
2246,CASE OF KRYVITSKA AND KRYVITSKYY v. UKRAINE,True,True,False,0-1
2247,CASE OF GJYLI v. ALBANIA,False,True,False,1
2248,CASE OF LUPENI GREEK CATHOLIC PARISH AND OTHERS v. ROMANIA,False,False,True,2
2249,CASE OF DZAUROVA v. RUSSIA,True,False,False,0
2250,CASE OF NOREIKIENĖ AND NOREIKA v. LITHUANIA,False,False,True,2
2251,CASE OF SEVTAP VEZNEDAROĞLU v. TURKEY,False,False,True,2
2252,CASE OF RANDO v. ITALY,False,False,True,2
2253,CASE OF GAYGUSUZ v. AUSTRIA,False,True,False,1
2254,CASE OF MOSKOVETS v. RUSSIA,False,False,True,2
2255,CASE OF TÜRKMEN v. TURKEY,False,False,True,2
2256,CASE OF PEARSON v. THE UNITED KINGDOM,False,False,True,2
2257,CASE OF LUKANOV v. BULGARIA,False,False,True,2
2258,CASE OF NEWS VERLAGS GmbH & Co. KG v. AUSTRIA,False,False,True,2
2259,CASE OF FERRANTELLI AND SANTANGELO v. ITALY,False,False,True,2
2260,CASE OF KOLOMPAR v. BELGIUM,False,False,True,2
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,True,True,False,0-1
2262,CASE OF BRUDNICKA AND OTHERS v. POLAND,False,False,True,2
2263,CASE OF TIMURTAS v. TURKEY,False,True,False,1
2264,CASE OF TARARIYEVA v. RUSSIA,False,False,True,2
2265,CASE OF PULLAR v. THE UNITED KINGDOM,False,False,True,2
2266,CASE OF NELSON v. THE UNITED KINGDOM,False,False,True,2
2267,CASE OF ANAYO v. GERMANY,False,False,True,2
2268,CASE OF GODDI v. ITALY,False,False,True,2
2269,CASE OF BEYELER v. ITALY,False,True,False,1
2270,CASE OF FOCIAC v. ROMANIA,False,True,False,1
2271,CASE OF VILVARAJAH AND OTHERS v. THE UNITED KINGDOM,False,False,True,2
2272,CASE OF BOUAMAR v. BELGIUM,False,False,True,2
2273,CASE OF FELDEK v. SLOVAKIA,False,False,True,2
2274,CASE OF PEDERSEN AND BAADSGAARD v. DENMARK,False,False,True,2
2275,CASE OF JAFFREDOU v. FRANCE,False,False,True,2
2276,CASE OF LEELA FORDERKREIS E.V. AND OTHERS v. GERMANY,False,False,True,2
2277,CASE OF BERLADIR AND OTHERS v. RUSSIA,False,False,True,2
2278,CASE OF YAKOVENKO v. UKRAINE,False,False,True,2
2279,CASE OF LAMY v. BELGIUM,False,False,True,2
2280,CASE OF STOYAN DIMITROV v. BULGARIA,False,False,True,2
2281,CASE OF STANEV v. BULGARIA,False,False,True,2
2282,CASE OF MICALLEF v. MALTA,False,True,False,1
2283,CASE OF DE MICHELI v. ITALY,False,False,True,2
2284,CASE OF ILYUSHKIN AND OTHERS v. RUSSIA,False,False,True,2
2285,CASE OF DOLNEANU v. MOLDOVA,False,False,True,2
2286,CASE OF RAMISHVILI AND KOKHREIDZE v. GEORGIA,False,True,False,1
2287,CASE OF ESTRIKH v. LATVIA,False,False,True,2
2288,CASE OF COMPAGNIE DES GAZ DE PETROLE PRIMAGAZ v. FRANCE,False,False,True,2
2289,CASE OF SPADEA AND SCALABRINO v. ITALY,False,True,False,1
2290,CASE OF NÖLKENBOCKHOFF v. GERMANY,False,True,False,1
2291,CASE OF DULAŞ v. TURKEY,False,True,False,1
2292,CASE OF PIHLAK v. ESTONIA,False,False,True,2
2293,CASE OF GORANOVA-KARAENEVA v. BULGARIA,False,False,True,2
2294,CASE OF KHOKHLICH v. UKRAINE,False,False,True,2
2295,CASE OF IVANOV AND OTHERS v. BULGARIA,False,False,True,2
2296,CASE OF PELIPENKO v. RUSSIA,True,False,False,0
2297,CASE OF ANTONENKOV AND OTHERS v. UKRAINE,False,False,True,2
2298,"CASE ""RELATING TO CERTAIN ASPECTS OF THE LAWS ON THE USE OF LANGUAGES IN EDUCATION IN BELGIUM"" (PRELIMINARY OBJECTION)",False,False,True,2
2299,CASE OF RASHID v. BULGARIA,False,False,True,2
2300,CASE OF LIZANETS v. UKRAINE,False,False,True,2
2301,CASE OF SCHENK v. SWITZERLAND,False,False,True,2
2302,CASE OF SERDYUK v. UKRAINE,False,False,True,2
2303,CASE OF AKHVERDIYEV v. AZERBAIJAN,False,False,True,2
2304,CASE OF MOSKAL v. POLAND,False,True,False,1
2305,CASE OF PETROVIC v. AUSTRIA,False,True,False,1
2306,CASE OF BRONDA v. ITALY,False,False,True,2
2307,CASE OF OLEKSANDR VOLKOV v. UKRAINE,False,False,True,2
2308,CASE OF TORREGGIANI AND OTHERS v. ITALY,False,False,True,2
2309,CASE OF VASILESCU v. ROMANIA,False,True,False,1
2310,CASE OF CHAPMAN v. THE UNITED KINGDOM,True,True,False,0-1
2311,CASE OF OHNEBERG v. AUSTRIA,False,False,True,2
2312,CASE OF COUEZ v. FRANCE,False,False,True,2
2313,CASE OF ERNESTINA ZULLO v. ITALY,False,False,True,2
2314,CASE OF PELLEGRINI v. ITALY,False,False,True,2
2315,CASE OF RAW AND OTHERS v. FRANCE,False,False,True,2
2316,CASE OF COOPERATIVA LA LAURENTINA v. ITALY,False,False,True,2
2317,CASE OF SCHWABE AND M.G. v. GERMANY,False,False,True,2
2318,CASE OF THE UNITED MACEDONIAN ORGANISATION ILINDEN - PIRIN AND OTHERS v. BULGARIA (No. 2),False,False,True,2
2319,CASE OF STOYCHEVA v. BULGARIA,False,True,False,1
2320,CASE OF PFEIFER v. AUSTRIA,False,True,False,1
2321,CASE OF VASSIS AND OTHERS v. FRANCE [Extracts],False,False,True,2
2322,CASE OF GANEYEVA v. RUSSIA,True,False,False,0
2323,CASE OF METROPOLITAN CHURCH OF BESSARABIA AND OTHERS v. MOLDOVA,False,False,True,2
2324,CASE OF VAN MECHELEN AND OTHERS v. THE NETHERLANDS (ARTICLE 50),False,False,True,2
2325,CASE OF DUBSKÁ AND KREJZOVÁ v. THE CZECH REPUBLIC,False,False,True,2
2326,CASE OF LÓPEZ OSTRA v. SPAIN,False,True,False,1
2327,CASE OF NURAY SEN v. TURKEY,False,False,True,2
2328,CASE OF RIZHAMADZE v. GEORGIA,False,True,False,1
2329,CASE OF GARCÍA RUIZ v. SPAIN,False,True,False,1
2330,CASE OF AKKUŞ v. TURKEY,False,True,False,1
2331,"CASE OF YOUNG, JAMES AND WEBSTER v. THE UNITED KINGDOM (ARTICLE 50)",False,False,True,2
2332,CASE OF FADEYEVA v. RUSSIA,False,True,False,1
2333,CASE OF YAĞCI AND SARGIN v. TURKEY,False,False,True,2
2334,CASE OF KREMZOW v. AUSTRIA,False,False,True,2
2335,CASE OF BARANOWSKI v. POLAND,False,False,True,2
2336,CASE OF KOLESNIK v. UKRAINE,False,False,True,2
2337,CASE OF BRANDSTETTER v. AUSTRIA,False,False,True,2
2338,CASE OF KOBETS v. UKRAINE,False,False,True,2
2339,CASE OF SCIACCA v. ITALY,False,False,True,2
2340,CASE OF HELMERS v. SWEDEN,False,False,True,2
2341,CASE OF HOFFMANN v. GERMANY,False,False,True,2
2342,CASE OF HERTEL v. SWITZERLAND,False,False,True,2
2343,CASE OF BOULOIS v. LUXEMBOURG,False,True,False,1
2344,CASE OF BAŞKAYA AND OKÇUOGLU v. TURKEY,False,False,True,2
2345,CASE OF ÇİLOĞLU AND OTHERS v. TURKEY,False,False,True,2
2346,CASE OF THOMANN v. SWITZERLAND,False,False,True,2
2347,CASE OF KURIĆ AND OTHERS v. SLOVENIA,False,False,True,2
2348,CASE OF RIBITSCH v. AUSTRIA,False,True,False,1
2349,CASE OF ENEA v. ITALY,False,False,True,2
2350,CASE OF VIDES AIZSARDZIBAS KLUBS v. LATVIA,False,False,True,2
2351,CASE OF ROTARU v. ROMANIA,False,False,True,2
2352,CASE OF TSFAYO v. THE UNITED KINGDOM,False,False,True,2
2353,CASE OF HARTMAN v. THE CZECH REPUBLIC [Extracts],False,False,True,2
2354,CASE OF FREDIN v. SWEDEN (No. 1),False,False,True,2
2355,CASE OF MEHMET ALİ MİÇOOĞULLARI v. TURKEY,False,False,True,2
2356,CASE OF OYA ATAMAN v. TURKEY,False,False,True,2
2357,CASE OF PRIMOV AND OTHERS v. RUSSIA,False,False,True,2
2358,CASE OF KAMPANIS v. GREECE,False,False,True,2
2359,CASE OF PINI AND OTHERS v. ROMANIA [Extracts],False,False,True,2
2360,CASE OF DANKEVICH v. UKRAINE,False,False,True,2
2361,CASE OF CHORHERR v. AUSTRIA,False,False,True,2
2362,CASE OF X AND Y v. THE NETHERLANDS,False,False,True,2
2363,CASE OF SCHEMBRI AND OTHERS v. MALTA,False,False,True,2
2364,CASE OF SÜSSMANN v. GERMANY,False,False,True,2
2365,CASE OF DIMITROV AND HAMANOV v. BULGARIA,False,False,True,2
2366,CASE OF GORAL v. POLAND,False,False,True,2
2367,CASE OF ENGEL AND OTHERS v. THE NETHERLANDS (ARTICLE 50),False,False,True,2
2368,CASE OF OLIARI AND OTHERS v. ITALY,False,True,False,1
2369,CASE OF WLOCH v. POLAND,False,True,False,1
2370,CASE OF ESKI v. AUSTRIA,False,True,False,1
2371,CASE OF DIKME v. TURKEY,False,True,False,1
2372,CASE OF CIOBANU v. ROMANIA,False,False,True,2
2373,CASE OF SOLOVEY AND ZOZULYA v. UKRAINE,False,True,False,1
2374,"CASE OF FOX, CAMPBELL AND HARTLEY v. THE UNITED KINGDOM (ARTICLE 50)",False,True,False,1
2375,CASE OF CACAN v. TURKEY,True,True,False,0-1
2376,CASE OF FATULLAYEV v. AZERBAIJAN,False,False,True,2
